date,zone,ndvi,ndvi_seasonal_dev,fire_count,anomaly_score,risk_score,risk_level
2022-10-31,northeast,0.48371405721937805,0.012666667803438059,1934,-0.4331909923096122,34.3,MODERATE
2022-11-07,northeast,0.4568008811095536,-0.04506687663944403,1934,-0.44259162103084637,42.1,MODERATE
2022-11-14,northeast,0.5443856877631278,0.04251793001413018,1934,-0.46866547982302054,34.1,MODERATE
2022-11-21,northeast,0.45961263216905723,-0.04225512557994038,1934,-0.4708568831022236,42.4,MODERATE
2022-11-28,northeast,0.2821441813974725,-0.21972357635152512,1934,-0.48316782842211037,78.3,CRITICAL
2022-12-05,northeast,0.31784232993634215,-0.10016020918151591,1934,-0.44465472251972427,59.9,HIGH
2022-12-12,northeast,0.3657721541083693,-0.05223038500948879,1934,-0.4398117450747631,50.2,HIGH
2022-12-19,northeast,0.2793014048820961,-0.13870113423576197,1934,-0.455899432109152,68.0,HIGH
2023-01-02,northeast,0.1721827405924447,-0.28463987954047487,1934,-0.5385744684666055,95.3,CRITICAL
2023-01-09,northeast,0.34516649698521756,-0.11165612314770201,1934,-0.46853708728944604,59.8,HIGH
2023-01-16,northeast,0.4455543060546829,-0.011268314078236696,1934,-0.4605246519120967,39.5,MODERATE
2023-01-23,northeast,0.2201217583379218,-0.23670086179499777,1934,-0.49814767486080797,85.7,CRITICAL
2023-01-30,northeast,0.35658578869876084,-0.10023683143415874,1934,-0.45314234544616705,57.1,HIGH
2023-02-06,northeast,0.2439980066366612,-0.08701470924916538,1934,-0.4514144824426265,64.5,HIGH
2023-02-13,northeast,0.26866659154066375,-0.062346124345162846,1934,-0.4415635688584953,59.2,HIGH
2023-02-20,northeast,0.29008248976066825,-0.04093022612515834,1934,-0.418469748423225,54.3,HIGH
2023-02-27,northeast,0.28311735450593956,-0.047895361379887036,1934,-0.4495372474771384,56.6,HIGH
2023-03-06,northeast,0.3737951165224096,0.013916902174590295,1934,-0.4480110924211777,43.5,MODERATE
2023-03-13,northeast,0.28565900754996076,-0.07421920679785854,1934,-0.45255402773411424,59.6,HIGH
2023-04-03,northeast,0.3217631112654037,-0.012464292813901878,1934,-0.4340155864115636,48.8,MODERATE
2023-04-10,northeast,0.31371827843419675,-0.020509125645108817,1934,-0.4447433081743609,50.7,HIGH
2023-04-17,northeast,0.35945502752170005,0.025227623442394487,1934,-0.44248877936605274,44.5,MODERATE
2023-05-08,northeast,0.3781779172510067,-0.015545614525764362,1934,-0.4397620531118756,44.8,MODERATE
2023-05-22,northeast,0.40970276416027734,0.015979232383506292,1934,-0.43893098095600924,40.4,MODERATE
2023-05-29,northeast,0.4041875056751888,0.010463973898417744,1934,-0.4406088280936507,40.9,MODERATE
2023-08-28,northeast,0.2200149449629681,-0.0826013794503557,1934,-0.4830131820359149,66.8,HIGH
2023-09-11,northeast,0.3266856752938803,-0.12245254088442054,1934,-0.44634888661542677,61.9,HIGH
2023-10-09,northeast,0.440536675157991,-0.03051071425794899,1934,-0.43461614048889174,41.5,MODERATE
2023-10-16,northeast,0.5151948782315467,0.04414748881560676,1934,-0.46650719812046787,34.0,MODERATE
2023-10-23,northeast,0.4304323769538192,-0.04061501246212079,1934,-0.45371039563847393,44.1,MODERATE
2023-10-30,northeast,0.462252342411893,-0.008795047004046985,1934,-0.4359319407171037,37.2,MODERATE
2023-11-06,northeast,0.522070654320452,0.020202896571454354,1934,-0.46918515252779947,34.1,MODERATE
2023-11-13,northeast,0.4922769353042116,-0.009590822444785985,1934,-0.4708634757846978,35.9,MODERATE
2023-11-20,northeast,0.31771803760001827,-0.18414972014897935,1934,-0.48734156544080387,71.3,HIGH
2023-11-27,northeast,0.23484555689868328,-0.26702220085031436,1934,-0.5110886863608809,88.6,CRITICAL
2023-12-11,northeast,0.3741333218842007,-0.04386921723365739,1934,-0.47924889201785964,49.7,MODERATE
2023-12-18,northeast,0.5067265508646733,0.08872401174681527,1934,-0.5012786072683073,35.0,MODERATE
2023-12-25,northeast,0.24413345570994813,-0.17386908340790994,1934,-0.5222517246093807,77.0,CRITICAL
2024-01-01,northeast,0.30938382536257186,-0.14743879477034771,1934,-0.45274702177601545,66.5,HIGH
2024-01-08,northeast,0.43135994905402963,-0.025462671078889942,1934,-0.44716099653824143,42.0,MODERATE
2024-01-15,northeast,0.4537886794363575,-0.0030339406965620985,1934,-0.45820291601795415,37.8,MODERATE
2024-01-22,northeast,0.2821890200844283,-0.17463360004849127,1934,-0.4675055065210025,72.4,HIGH
2024-01-29,northeast,0.24644073199367147,-0.2103818881392481,1934,-0.47265322400440707,79.7,CRITICAL
2024-02-12,northeast,0.2770519492103388,-0.05396076667548777,1934,-0.42612495704082215,57.1,HIGH
2024-02-26,northeast,0.2936726852710724,-0.037340030614754216,1934,-0.42070705677887943,53.6,HIGH
2024-03-04,northeast,0.39105325360305476,0.03117503925523546,1934,-0.43694594365775496,41.8,MODERATE
2024-03-11,northeast,0.3049361806866414,-0.05494203366117789,1934,-0.42493645274731245,54.9,HIGH
2024-03-18,northeast,0.24532919191942062,-0.11454902242839868,1934,-0.46385641157931456,68.0,HIGH
2024-04-08,northeast,0.3479900461261797,0.013762642046874107,1934,-0.436760304160406,45.3,MODERATE
2024-04-22,northeast,0.3473720755925706,0.013144671513265038,1934,-0.4292324111616524,45.1,MODERATE
2024-05-13,northeast,0.41784845624732514,0.024124924470554088,1934,-0.4487037140919721,40.0,MODERATE
2024-09-09,northeast,0.33207759098675266,-0.1170606251915482,1934,-0.4451989679372617,60.8,HIGH
2024-11-11,northeast,0.3525170298026753,-0.14935072794632231,1934,-0.45029808146980294,63.2,HIGH
2024-11-18,northeast,0.3750893364416852,-0.12677842130731243,1934,-0.4437996265011818,58.5,HIGH
2024-11-25,northeast,0.2417547862953651,-0.26011297145363255,1934,-0.4996519535971926,86.9,CRITICAL
2024-12-02,northeast,0.21842329490568516,-0.1995792442121729,1934,-0.4826636539845463,81.0,CRITICAL
2024-12-09,northeast,0.2608233235181823,-0.15717921559967574,1934,-0.4607647926800512,71.8,HIGH
2024-12-16,northeast,0.3293027658748224,-0.08869977324303568,1934,-0.45957504149222483,58.1,HIGH
2024-12-23,northeast,0.39362451991735337,-0.024378019200504697,1934,-0.44802982305308753,44.9,MODERATE
